order_id,customer_id,product_id,channel,order_timestamp,quantity,order_amount,order_status
O2026091400569,C00434,P0066,MARKETPLACE,2026-09-14 22:04:21,3,14411.46,COMPLETED
O2026091400570,C00283,P0074,ONLINE,2026-09-14 15:30:09,1,53.68,CANCELLED
O2026091400571,C00382,P0005,MARKETPLACE,2026-09-14 04:07:32,3,5157.48,COMPLETED
O2026091400572,C00175,P0012,MOBILE_APP,2026-09-14 11:11:21,4,7046.52,SHIPPED
O2026091400573,C00450,P0085,ONLINE,2026-09-14 08:45:46,4,19996.36,COMPLETED
O2026091400574,C00133,P0085,MARKETPLACE,2026-09-14 08:28:16,5,6196.9,COMPLETED
O2026091400575,C00460,P0072,MOBILE_APP,2026-09-14 09:28:24,4,17140.12,CANCELLED
O2026091400576,C00429,P0010,WEB,2026-09-14 15:26:06,3,11674.71,CANCELLED
O2026091400577,C00212,P0099,WEB,2026-09-14 13:08:18,5,15492.85,SHIPPED
O2026091400578,C00387,P0007,MARKETPLACE,2026-09-14 18:50:56,5,20805.9,SHIPPED
O2026091400579,C00318,P0059,MOBILE_APP,2026-09-14 06:51:06,1,3560.06,COMPLETED
O2026091400580,C00419,P0062,ONLINE,2026-09-14 06:27:58,5,15177.0,SHIPPED
O2026091400581,C00293,P0071,MOBILE_APP,2026-09-14 02:56:18,3,827.46,COMPLETED
O2026091400582,C00226,P0007,MARKETPLACE,2026-09-14 21:10:18,4,18184.88,COMPLETED
O2026091400583,C00426,P0057,ONLINE,2026-09-14 08:19:56,5,22644.0,CANCELLED
O2026091400584,C00148,P0041,WEB,2026-09-14 02:32:16,2,3356.52,COMPLETED
O2026091400585,C00062,P0024,ONLINE,2026-09-14 06:20:54,4,13749.6,COMPLETED
O2026091400586,C00339,P0008,MOBILE_APP,2026-09-14 17:32:14,4,9454.76,COMPLETED
O2026091400587,C00458,P0067,WEB,2026-09-14 10:20:14,1,4929.95,COMPLETED
O2026091400588,C00128,P0009,ONLINE,2026-09-14 04:17:55,5,11898.9,SHIPPED
O2026091400589,C00426,P0077,ONLINE,2026-09-14 11:51:44,1,4177.1,CANCELLED
O2026091400590,C00459,P0035,WEB,2026-09-14 12:34:25,2,9664.34,COMPLETED
O2026091400591,C00319,P0059,MOBILE_APP,2026-09-14 08:52:03,2,1233.06,SHIPPED
O2026091400592,C00248,P0088,WEB,2026-09-14 22:03:50,5,19117.1,COMPLETED
O2026091400593,C00315,P0068,MARKETPLACE,2026-09-14 13:20:24,5,251.85,COMPLETED
O2026091400594,C00128,P0063,WEB,2026-09-14 04:58:44,2,2033.24,COMPLETED
O2026091400595,C00295,P0064,ONLINE,2026-09-14 07:13:34,3,14174.1,COMPLETED
O2026091400596,C00037,P0082,ONLINE,2026-09-14 02:35:59,4,11459.32,CANCELLED
O2026091400597,C00423,P0008,ONLINE,2026-09-14 23:22:32,5,7483.25,COMPLETED
O2026091400598,C00343,P0057,WEB,2026-09-14 01:44:44,2,5197.56,SHIPPED
O2026091400599,C00455,P0055,WEB,2026-09-14 04:38:23,4,16140.0,COMPLETED
O2026091400600,C00460,P0030,MOBILE_APP,2026-09-14 21:38:54,3,6623.22,COMPLETED
O2026091400601,C00263,P0018,WEB,2026-09-14 04:43:51,5,12096.15,COMPLETED
O2026091400602,C00467,P0036,WEB,2026-09-14 01:25:58,5,16716.7,COMPLETED
O2026091400603,C00161,P0058,MOBILE_APP,2026-09-14 23:46:11,5,17744.75,SHIPPED
O2026091400604,C00476,P0066,MOBILE_APP,2026-09-14 16:43:36,5,24389.25,COMPLETED
O2026091400605,C00251,P0093,MOBILE_APP,2026-09-14 20:18:03,4,12834.32,SHIPPED
O2026091400606,C00307,P0076,MOBILE_APP,2026-09-14 21:26:35,4,6154.0,COMPLETED
O2026091400607,C00103,P0069,WEB,2026-09-14 20:31:43,4,16511.76,SHIPPED
O2026091400608,C00016,P0034,WEB,2026-09-14 21:10:25,2,6839.82,COMPLETED
O2026091400609,C00298,P0026,WEB,2026-09-14 14:57:17,1,1853.27,COMPLETED
O2026091400610,C00349,P0041,WEB,2026-09-14 08:57:54,4,2698.52,COMPLETED
O2026091400611,C00456,P0054,WEB,2026-09-14 13:39:32,2,293.26,COMPLETED
O2026091400612,C00411,P0050,ONLINE,2026-09-14 18:29:39,5,19398.6,CANCELLED
O2026091400613,C00368,P0083,ONLINE,2026-09-14 23:15:50,1,3506.62,COMPLETED
O2026091400614,C00026,P0079,MOBILE_APP,2026-09-14 22:07:08,1,4260.53,COMPLETED
O2026091400615,C00089,P0080,MARKETPLACE,2026-09-14 19:35:36,5,3913.5,COMPLETED
O2026091400616,C00124,P0079,ONLINE,2026-09-14 17:35:33,5,14966.15,CANCELLED
O2026091400617,C00373,P0053,ONLINE,2026-09-14 01:06:42,1,2515.89,SHIPPED
O2026091400618,C00342,P0067,MOBILE_APP,2026-09-14 00:10:48,1,4362.73,CANCELLED
O2026091400619,C00428,P0100,MOBILE_APP,2026-09-14 06:02:08,5,12247.25,CANCELLED
O2026091400620,C00317,P0060,MOBILE_APP,2026-09-14 03:20:52,2,6492.4,COMPLETED
O2026091400621,C00344,P0096,WEB,2026-09-14 22:21:14,1,3300.34,SHIPPED
O2026091400622,C00284,P0052,MOBILE_APP,2026-09-14 01:58:28,3,14453.28,SHIPPED
O2026091400623,C00259,P0082,WEB,2026-09-14 23:36:02,4,12792.08,COMPLETED
O2026091400624,C00207,P0016,WEB,2026-09-14 11:11:06,3,1775.91,COMPLETED
O2026091400625,C00362,P0006,MOBILE_APP,2026-09-14 18:03:51,1,1000.02,COMPLETED
O2026091400626,C00286,P0003,MARKETPLACE,2026-09-14 09:21:24,1,2012.96,COMPLETED
O2026091400627,C00154,P0065,ONLINE,2026-09-14 07:53:18,5,24876.8,CANCELLED
O2026091400628,C00239,P0049,MOBILE_APP,2026-09-14 05:23:45,1,4933.58,CANCELLED
O2026091400629,C00143,P0086,MOBILE_APP,2026-09-14 18:18:56,3,13302.48,COMPLETED
O2026091400630,C00465,P0013,MARKETPLACE,2026-09-14 05:36:29,2,2044.1,COMPLETED
O2026091400631,C00137,P0026,WEB,2026-09-14 06:19:53,2,939.46,COMPLETED
O2026091400632,C00056,P0037,MOBILE_APP,2026-09-14 14:23:46,4,570.96,COMPLETED
O2026091400633,C00112,P0026,MOBILE_APP,2026-09-14 04:29:51,2,3609.22,CANCELLED
O2026091400634,C00293,P0036,WEB,2026-09-14 12:05:10,5,7182.2,COMPLETED
O2026091400635,C00349,P0088,WEB,2026-09-14 01:54:59,4,5763.0,COMPLETED
O2026091400636,C00375,P0046,WEB,2026-09-14 15:47:42,4,1813.32,COMPLETED
O2026091400637,C00012,P0097,MOBILE_APP,2026-09-14 17:11:03,3,4349.49,COMPLETED
O2026091400638,C00176,P0091,WEB,2026-09-14 22:02:52,3,427.71,COMPLETED
O2026091400639,C00252,P0095,ONLINE,2026-09-14 07:20:07,3,8851.14,COMPLETED
O2026091400640,C00285,P0010,MOBILE_APP,2026-09-14 23:09:39,3,914.07,CANCELLED
O2026091400641,C00198,P0057,MOBILE_APP,2026-09-14 09:35:44,4,19421.84,SHIPPED
O2026091400642,C00204,P0090,WEB,2026-09-14 17:21:06,5,13472.55,COMPLETED
O2026091400643,C00335,P0034,MOBILE_APP,2026-09-14 12:40:35,3,5535.0,CANCELLED
O2026091400644,C00004,P0002,WEB,2026-09-14 19:47:29,4,17744.52,SHIPPED
O2026091400645,C00434,P0099,ONLINE,2026-09-14 13:14:16,1,3745.71,COMPLETED
O2026091400646,C00354,P0011,ONLINE,2026-09-14 23:04:16,3,9309.6,SHIPPED
O2026091400647,C00246,P0007,WEB,2026-09-14 21:02:34,1,4034.95,COMPLETED
O2026091400648,C00093,P0098,MOBILE_APP,2026-09-14 16:06:52,4,8342.64,COMPLETED
O2026091400649,C00348,P0034,MARKETPLACE,2026-09-14 15:17:19,1,4646.36,SHIPPED
O2026091400650,C00014,P0091,MARKETPLACE,2026-09-14 21:10:26,4,5629.76,COMPLETED
O2026091400651,C00303,P0060,ONLINE,2026-09-14 06:32:56,2,3912.0,SHIPPED
O2026091400652,C00393,P0014,MOBILE_APP,2026-09-14 14:24:08,2,2102.9,CANCELLED
O2026091400653,C00040,P0045,MARKETPLACE,2026-09-14 01:32:18,2,6355.62,COMPLETED
O2026091400654,C00410,P0009,ONLINE,2026-09-14 05:06:31,2,9739.8,CANCELLED
O2026091400655,C00174,P0074,ONLINE,2026-09-14 04:28:56,3,11861.13,SHIPPED
O2026091400656,C00460,P0039,MARKETPLACE,2026-09-14 02:35:19,1,2847.22,COMPLETED
O2026091400657,C00091,P0022,MARKETPLACE,2026-09-14 04:48:59,3,3730.65,SHIPPED
O2026091400658,C00402,P0089,ONLINE,2026-09-14 10:36:13,5,20478.0,SHIPPED
O2026091400659,C00294,P0096,MOBILE_APP,2026-09-14 21:40:47,1,430.17,COMPLETED
O2026091400660,C00354,P0003,ONLINE,2026-09-14 01:08:14,5,8654.75,CANCELLED
O2026091400661,C00382,P0053,WEB,2026-09-14 18:04:27,1,1188.5,COMPLETED
O2026091400662,C00279,P0056,ONLINE,2026-09-14 15:48:39,5,13742.6,SHIPPED
O2026091400663,C00399,P0078,WEB,2026-09-14 16:02:49,4,2508.64,COMPLETED
O2026091400664,C00181,P0086,WEB,2026-09-14 15:36:06,2,2216.82,COMPLETED
O2026091400665,C00081,P0030,MOBILE_APP,2026-09-14 20:53:42,3,9184.41,COMPLETED
O2026091400666,C00041,P0065,MARKETPLACE,2026-09-14 04:24:20,1,1609.87,COMPLETED
O2026091400667,C00095,P0042,MOBILE_APP,2026-09-14 08:44:26,2,1349.68,COMPLETED
O2026091400668,C00320,P0021,MOBILE_APP,2026-09-14 11:58:26,3,5342.7,COMPLETED
O2026091400669,C00156,P0088,MARKETPLACE,2026-09-14 18:19:56,4,4568.0,COMPLETED
O2026091400670,C00221,P0042,MOBILE_APP,2026-09-14 02:16:10,5,19464.25,COMPLETED
O2026091400671,C00234,P0099,WEB,2026-09-14 17:49:30,2,9657.42,SHIPPED
O2026091400672,C00089,P0086,MOBILE_APP,2026-09-14 05:12:29,4,19252.92,COMPLETED
O2026091400673,C00450,P0037,MOBILE_APP,2026-09-14 09:31:14,5,9433.3,COMPLETED
O2026091400674,C00499,P0061,MOBILE_APP,2026-09-14 18:55:41,1,3047.79,CANCELLED
O2026091400675,C00150,P0010,MOBILE_APP,2026-09-14 19:37:27,1,4882.2,COMPLETED
O2026091400676,C00219,P0035,MARKETPLACE,2026-09-14 02:55:38,3,10373.97,COMPLETED
O2026091400677,C00261,P0072,ONLINE,2026-09-14 16:05:19,4,16712.8,COMPLETED
O2026091400678,C00353,P0095,MARKETPLACE,2026-09-14 08:31:50,1,1879.44,SHIPPED
O2026091400679,C00196,P0007,WEB,2026-09-14 05:57:16,2,403.1,SHIPPED
O2026091400680,C00128,P0066,WEB,2026-09-14 09:22:56,4,13954.72,COMPLETED
O2026091400681,C00364,P0088,ONLINE,2026-09-14 18:44:30,1,4582.27,COMPLETED
O2026091400682,C00128,P0028,ONLINE,2026-09-14 03:40:29,4,10044.48,COMPLETED
O2026091400683,C00042,P0003,WEB,2026-09-14 08:51:30,2,7042.86,SHIPPED
O2026091400684,C00346,P0006,WEB,2026-09-14 18:47:33,3,6779.97,COMPLETED
O2026091400685,C00043,P0067,MARKETPLACE,2026-09-14 16:35:52,3,10610.64,CANCELLED
O2026091400686,C00322,P0027,MARKETPLACE,2026-09-14 10:07:14,3,12254.61,COMPLETED
O2026091400687,C00368,P0049,ONLINE,2026-09-14 23:40:10,3,7434.75,CANCELLED
O2026091400688,C00145,P0032,MOBILE_APP,2026-09-14 21:05:17,5,14038.35,COMPLETED
O2026091400689,C00423,P0062,ONLINE,2026-09-14 11:46:40,1,2820.62,COMPLETED
O2026091400690,C00496,P0080,ONLINE,2026-09-14 03:50:22,3,13956.18,COMPLETED
O2026091400691,C00256,P0090,WEB,2026-09-14 07:36:57,4,204.4,COMPLETED
O2026091400692,C00005,P0095,MOBILE_APP,2026-09-14 02:45:59,5,23737.85,CANCELLED
O2026091400693,C00211,P0022,MOBILE_APP,2026-09-14 18:08:16,5,4169.4,COMPLETED
O2026091400694,C00373,P0070,WEB,2026-09-14 10:09:00,1,2367.78,COMPLETED
O2026091400695,C00430,P0098,MOBILE_APP,2026-09-14 21:54:03,4,7440.6,COMPLETED
O2026091400696,C00101,P0024,MOBILE_APP,2026-09-14 06:15:33,4,3972.6,COMPLETED
O2026091400697,C00205,P0076,MARKETPLACE,2026-09-14 17:15:20,4,6598.76,CANCELLED
O2026091400698,C00163,P0021,MOBILE_APP,2026-09-14 03:22:28,1,3625.22,CANCELLED
O2026091400699,C00052,P0075,MARKETPLACE,2026-09-14 00:19:40,1,452.65,SHIPPED
O2026091400700,C00463,P0065,MOBILE_APP,2026-09-14 10:39:22,4,15190.52,CANCELLED
O2026091400701,C00470,P0064,ONLINE,2026-09-14 17:43:26,2,726.1,CANCELLED
O2026091400702,C00479,P0019,ONLINE,2026-09-14 10:01:45,2,5657.46,COMPLETED
O2026091400703,C00492,P0071,WEB,2026-09-14 21:57:11,3,8626.65,CANCELLED
O2026091400704,C00322,P0095,WEB,2026-09-14 08:57:21,1,815.46,CANCELLED
O2026091400705,C00431,P0057,MOBILE_APP,2026-09-14 15:10:29,4,17304.92,SHIPPED
O2026091400706,C00104,P0012,WEB,2026-09-14 20:04:31,4,2459.0,COMPLETED
O2026091400707,C00316,P0017,MOBILE_APP,2026-09-14 20:30:01,4,4053.72,COMPLETED
O2026091400708,C00339,P0041,MOBILE_APP,2026-09-14 07:53:53,4,18239.52,COMPLETED
O2026091400709,C00463,P0014,MARKETPLACE,2026-09-14 18:11:34,1,1740.07,SHIPPED
O2026091400710,C00177,P0085,MARKETPLACE,2026-09-14 19:43:38,1,1157.0,COMPLETED
O2026091400711,C00039,P0011,MOBILE_APP,2026-09-14 19:54:41,2,8654.34,COMPLETED
O2026091400712,C00014,P0086,WEB,2026-09-14 02:56:49,3,9780.63,SHIPPED
O2026091400713,C00440,P0096,WEB,2026-09-14 06:47:31,3,1283.4,CANCELLED
O2026091400714,C00135,P0034,WEB,2026-09-14 03:23:29,3,4471.32,CANCELLED
O2026091400715,C00028,P0078,ONLINE,2026-09-14 09:02:29,2,5787.28,CANCELLED
O2026091400716,C00173,P0069,MOBILE_APP,2026-09-14 23:40:38,3,2516.55,CANCELLED
O2026091400717,C00359,P0088,ONLINE,2026-09-14 08:31:28,5,12278.8,CANCELLED
O2026091400718,C00095,P0053,WEB,2026-09-14 14:19:08,5,4214.5,COMPLETED
O2026091400719,C00281,P0046,MOBILE_APP,2026-09-14 08:02:51,2,704.1,COMPLETED
O2026091400720,C00073,P0055,MOBILE_APP,2026-09-14 19:18:30,3,2468.97,COMPLETED
O2026091400721,C00247,P0066,WEB,2026-09-14 03:14:41,1,649.54,COMPLETED
O2026091400722,C00102,P0016,MOBILE_APP,2026-09-14 14:13:18,5,12319.3,COMPLETED
O2026091400723,C00420,P0074,ONLINE,2026-09-14 07:56:24,5,11361.7,COMPLETED
O2026091400724,C00038,P0076,WEB,2026-09-14 21:16:58,1,2686.31,CANCELLED
O2026091400725,C00120,P0078,MARKETPLACE,2026-09-14 20:41:15,4,19681.24,CANCELLED
O2026091400726,C00285,P0084,MOBILE_APP,2026-09-14 15:50:19,3,14487.63,COMPLETED
O2026091400727,C00016,P0082,ONLINE,2026-09-14 02:04:38,1,2748.87,COMPLETED
O2026091400728,C00223,P0080,MARKETPLACE,2026-09-14 07:29:48,4,3726.4,SHIPPED
O2026091400729,C00418,P0032,ONLINE,2026-09-14 19:58:09,5,15652.8,COMPLETED
O2026091400730,C00102,P0027,ONLINE,2026-09-14 13:50:51,3,4092.18,COMPLETED
O2026091400731,C00280,P0091,WEB,2026-09-14 13:46:59,5,2372.8,COMPLETED
O2026091400732,C00118,P0032,MOBILE_APP,2026-09-14 19:52:34,3,6566.58,COMPLETED
O2026091400733,C00129,P0065,MARKETPLACE,2026-09-14 15:20:17,2,7611.94,COMPLETED
O2026091400734,C00440,P0042,ONLINE,2026-09-14 16:25:56,5,17766.0,COMPLETED
O2026091400735,C00147,P0009,ONLINE,2026-09-14 16:56:12,2,5766.98,CANCELLED
O2026091400736,C00463,P0007,ONLINE,2026-09-14 03:13:28,3,328.56,COMPLETED
O2026091400737,C00215,P0090,MOBILE_APP,2026-09-14 10:30:33,5,17431.05,SHIPPED
O2026091400738,C00101,P0067,MOBILE_APP,2026-09-14 06:40:11,5,24884.05,COMPLETED
O2026091400739,C00170,P0033,MOBILE_APP,2026-09-14 06:09:07,2,8882.04,SHIPPED
O2026091400740,C00102,P0075,WEB,2026-09-14 19:08:19,2,1497.3,COMPLETED
O2026091400741,C00085,P0008,WEB,2026-09-14 01:17:41,5,2698.95,COMPLETED
O2026091400742,C00044,P0035,MOBILE_APP,2026-09-14 21:04:32,5,10189.0,COMPLETED
O2026091400743,C00238,P0040,WEB,2026-09-14 00:33:07,5,1667.55,COMPLETED
O2026091400744,C00454,P0076,MOBILE_APP,2026-09-14 16:55:47,1,1970.03,CANCELLED
O2026091400745,C00494,P0012,ONLINE,2026-09-14 08:31:43,2,3561.26,COMPLETED
O2026091400746,C00265,P0007,MARKETPLACE,2026-09-14 14:38:55,4,17424.84,COMPLETED
O2026091400747,C00425,P0093,WEB,2026-09-14 05:09:56,1,4350.28,COMPLETED
O2026091400748,C00377,P0066,ONLINE,2026-09-14 12:53:55,5,10081.4,CANCELLED
O2026091400749,C00359,P0029,ONLINE,2026-09-14 16:52:23,5,11096.9,SHIPPED
O2026091400750,C00481,P0058,MARKETPLACE,2026-09-14 10:52:33,4,2273.48,COMPLETED
O2026091400751,C00354,P0014,WEB,2026-09-14 04:10:18,3,14583.39,COMPLETED
O2026091400752,C00082,P0042,MOBILE_APP,2026-09-14 02:17:07,1,1802.29,COMPLETED
O2026091400753,C00264,P0002,MARKETPLACE,2026-09-14 20:41:20,5,19983.4,COMPLETED
O2026091400754,C00497,P0001,MOBILE_APP,2026-09-14 11:10:39,3,12338.07,COMPLETED
O2026091400755,C00447,P0077,MOBILE_APP,2026-09-14 13:19:43,1,1597.6,SHIPPED
O2026091400756,C00096,P0038,MOBILE_APP,2026-09-14 17:31:23,1,859.84,COMPLETED
O2026091400757,C00389,P0023,MARKETPLACE,2026-09-14 16:53:34,1,1292.78,CANCELLED
O2026091400758,C00341,P0023,MOBILE_APP,2026-09-14 10:11:33,1,2682.74,COMPLETED
O2026091400759,C00168,P0084,MOBILE_APP,2026-09-14 15:14:45,2,1639.14,COMPLETED
O2026091400760,C00341,P0004,ONLINE,2026-09-14 02:39:15,5,13612.0,COMPLETED
O2026091400761,C00402,P0002,MARKETPLACE,2026-09-14 05:22:03,4,15787.28,COMPLETED
O2026091400762,C00096,P0071,ONLINE,2026-09-14 08:22:05,4,15589.44,CANCELLED
O2026091400763,C00054,P0058,WEB,2026-09-14 01:53:45,2,5427.84,CANCELLED
O2026091400764,C00448,P0030,WEB,2026-09-14 09:00:04,3,10331.25,SHIPPED
O2026091400765,C00488,P0044,ONLINE,2026-09-14 21:01:03,5,9649.15,COMPLETED
O2026091400766,C00441,P0031,WEB,2026-09-14 12:45:08,3,9274.26,CANCELLED
O2026091400767,C00429,P0008,WEB,2026-09-14 14:17:43,1,3941.52,COMPLETED
O2026091400768,C00406,P0006,MOBILE_APP,2026-09-14 02:09:13,2,1842.68,COMPLETED
O2026091400769,C00281,P0054,MOBILE_APP,2026-09-14 07:03:07,2,4590.7,COMPLETED
O2026091400770,C00067,P0066,ONLINE,2026-09-14 00:22:38,5,3113.35,CANCELLED
O2026091400771,C00252,P0009,MARKETPLACE,2026-09-14 14:29:10,5,13372.2,COMPLETED
O2026091400772,C00472,P0007,ONLINE,2026-09-14 01:44:24,4,11530.72,COMPLETED
O2026091400773,C00120,P0095,MOBILE_APP,2026-09-14 00:38:46,3,3460.41,CANCELLED
O2026091400774,C00417,P0013,ONLINE,2026-09-14 09:33:55,4,19274.36,COMPLETED
O2026091400775,C00340,P0091,MARKETPLACE,2026-09-14 09:55:53,2,7901.02,COMPLETED
O2026091400776,C00297,P0100,MARKETPLACE,2026-09-14 07:04:39,1,89.91,COMPLETED
O2026091400777,C00120,P0039,WEB,2026-09-14 00:23:21,5,5199.15,COMPLETED
O2026091400778,C00314,P0020,WEB,2026-09-14 20:29:39,5,8832.65,COMPLETED
O2026091400779,C00201,P0017,ONLINE,2026-09-14 05:18:52,5,19001.4,COMPLETED
O2026091400780,C00388,P0034,WEB,2026-09-14 02:22:19,1,3778.76,SHIPPED
O2026091400781,C00149,P0053,MARKETPLACE,2026-09-14 14:37:15,4,10154.16,COMPLETED
O2026091400782,C00165,P0070,ONLINE,2026-09-14 02:18:40,3,3158.97,SHIPPED
O2026091400783,C00042,P0005,WEB,2026-09-14 06:55:58,5,19988.45,CANCELLED
O2026091400784,C00354,P0043,ONLINE,2026-09-14 05:50:31,4,17990.72,CANCELLED
O2026091400785,C00307,P0087,ONLINE,2026-09-14 21:32:22,2,2166.96,COMPLETED
O2026091400786,C00213,P0035,WEB,2026-09-14 15:18:51,5,19680.05,SHIPPED
O2026091400787,C00476,P0098,WEB,2026-09-14 18:16:22,5,22177.5,COMPLETED
O2026091400788,C00061,P0080,ONLINE,2026-09-14 07:12:16,5,23287.05,COMPLETED
O2026091400789,C00488,P0081,WEB,2026-09-14 11:05:16,2,875.98,COMPLETED
O2026091400790,C00393,P0006,ONLINE,2026-09-14 03:25:03,3,12710.49,COMPLETED
O2026091400791,C00099,P0003,MOBILE_APP,2026-09-14 19:59:47,1,1979.34,COMPLETED
O2026091400792,C00089,P0050,ONLINE,2026-09-14 16:40:39,2,3937.88,COMPLETED
O2026091400793,C00275,P0005,MARKETPLACE,2026-09-14 05:22:04,5,8609.0,CANCELLED
O2026091400794,C00390,P0006,WEB,2026-09-14 16:39:47,4,17069.24,COMPLETED
O2026091400795,C00479,P0051,ONLINE,2026-09-14 22:34:46,1,1665.93,COMPLETED
O2026091400796,C00095,P0061,ONLINE,2026-09-14 16:13:08,1,3650.26,CANCELLED
O2026091400797,C00416,P0022,MOBILE_APP,2026-09-14 14:51:39,2,9500.08,COMPLETED
O2026091400798,C00037,P0004,MOBILE_APP,2026-09-14 16:58:21,3,13515.21,SHIPPED
O2026091400799,C00036,P0092,ONLINE,2026-09-14 06:59:28,1,3968.0,COMPLETED
O2026091400800,C00021,P0048,WEB,2026-09-14 23:43:06,5,17268.45,COMPLETED
O2026091400801,C00072,P0007,WEB,2026-09-14 06:33:25,2,2856.76,COMPLETED
O2026091400802,C00101,P0061,MOBILE_APP,2026-09-14 10:14:56,2,9857.2,COMPLETED
O2026091400803,C00136,P0049,MARKETPLACE,2026-09-14 00:21:46,1,3813.62,COMPLETED
O2026091400804,C00034,P0093,ONLINE,2026-09-14 22:21:35,1,2304.67,COMPLETED
O2026091400805,C00058,P0039,MOBILE_APP,2026-09-14 06:09:02,3,3003.42,COMPLETED
O2026091400806,C00089,P0100,ONLINE,2026-09-14 14:15:08,1,68.86,SHIPPED
O2026091400807,C00080,P0097,MOBILE_APP,2026-09-14 17:40:50,5,9840.4,SHIPPED
O2026091400808,C00455,P0088,MARKETPLACE,2026-09-14 08:33:33,2,7000.42,COMPLETED
O2026091400809,C00017,P0016,ONLINE,2026-09-14 04:58:09,1,162.2,CANCELLED
O2026091400810,C00043,P0012,WEB,2026-09-14 23:22:31,2,577.32,COMPLETED
O2026091400811,C00286,P0068,ONLINE,2026-09-14 13:14:49,2,1228.16,COMPLETED
O2026091400812,C00009,P0049,WEB,2026-09-14 11:55:41,3,9578.13,CANCELLED
O2026091400813,C00067,P0042,MOBILE_APP,2026-09-14 16:19:13,1,1696.67,CANCELLED
O2026091400814,C00087,P0096,MOBILE_APP,2026-09-14 11:10:57,2,8887.2,SHIPPED
O2026091400815,C00295,P0096,MARKETPLACE,2026-09-14 21:57:13,2,2637.66,COMPLETED
O2026091400816,C00040,P0035,ONLINE,2026-09-14 07:02:38,5,21951.65,COMPLETED
O2026091400817,C00104,P0026,WEB,2026-09-14 07:33:20,3,7295.25,SHIPPED
O2026091400818,C00204,P0030,WEB,2026-09-14 20:54:34,5,24861.3,COMPLETED
O2026091400819,C00463,P0058,MARKETPLACE,2026-09-14 07:50:29,1,582.62,COMPLETED
O2026091400820,C00403,P0011,ONLINE,2026-09-14 05:31:47,3,7622.4,COMPLETED
O2026091400821,C00043,P0017,ONLINE,2026-09-14 10:35:50,3,2658.72,COMPLETED
O2026091400822,C00176,P0043,WEB,2026-09-14 02:21:14,5,15084.65,COMPLETED
O2026091400823,C00075,P0026,MARKETPLACE,2026-09-14 03:01:27,3,7444.35,COMPLETED
O2026091400824,C00431,P0006,ONLINE,2026-09-14 10:58:16,4,10146.56,COMPLETED
O2026091400825,C00243,P0043,ONLINE,2026-09-14 13:23:52,5,3381.75,COMPLETED
O2026091400826,C00469,P0046,MARKETPLACE,2026-09-14 11:36:04,4,12756.48,COMPLETED
O2026091400827,C00048,P0048,WEB,2026-09-14 21:40:24,1,1984.74,COMPLETED
O2026091400828,C00337,P0008,MOBILE_APP,2026-09-14 17:07:46,2,5218.28,COMPLETED
O2026091400829,C00163,P0031,WEB,2026-09-14 14:28:11,4,9357.36,COMPLETED
O2026091400830,C00258,P0090,MARKETPLACE,2026-09-14 08:06:24,4,4757.48,SHIPPED
O2026091400831,C00100,P0081,ONLINE,2026-09-14 08:55:07,1,1605.47,SHIPPED
O2026091400832,C00190,P0082,WEB,2026-09-14 10:01:29,1,4279.96,SHIPPED
O2026091400833,C00459,P0081,WEB,2026-09-14 05:39:51,5,4385.1,COMPLETED
O2026091400834,C00389,P0069,WEB,2026-09-14 04:13:11,4,17175.8,COMPLETED
O2026091400835,C00385,P0002,MARKETPLACE,2026-09-14 06:36:11,4,14592.96,CANCELLED
O2026091400836,C00333,P0044,WEB,2026-09-14 02:12:21,4,9998.0,CANCELLED
O2026091400837,C00457,P0063,MARKETPLACE,2026-09-14 04:29:21,2,7596.48,COMPLETED
O2026091400838,C00215,P0069,MARKETPLACE,2026-09-14 09:46:29,1,2490.02,COMPLETED
O2026091400839,C00406,P0085,MARKETPLACE,2026-09-14 07:04:53,1,1946.96,COMPLETED
O2026091400840,C00162,P0036,ONLINE,2026-09-14 15:14:12,3,12284.34,CANCELLED
O2026091400841,C00260,P0030,MOBILE_APP,2026-09-14 12:26:59,3,11258.04,COMPLETED
O2026091400842,C00370,P0078,MOBILE_APP,2026-09-14 21:10:36,4,15833.64,COMPLETED
O2026091400843,C00430,P0068,WEB,2026-09-14 08:05:55,4,5216.96,COMPLETED
O2026091400844,C00023,P0005,WEB,2026-09-14 01:31:20,2,362.02,CANCELLED
O2026091400845,C00412,P0067,WEB,2026-09-14 15:21:59,3,14781.99,SHIPPED
O2026091400846,C00173,P0096,WEB,2026-09-14 18:57:35,4,12174.76,COMPLETED
O2026091400847,C00039,P0036,MARKETPLACE,2026-09-14 09:54:03,1,4847.22,CANCELLED
O2026091400848,C00227,P0083,MOBILE_APP,2026-09-14 06:32:51,2,4625.4,COMPLETED
O2026091400849,C00324,P0032,MOBILE_APP,2026-09-14 04:45:44,1,260.99,COMPLETED
O2026091400850,C00012,P0068,WEB,2026-09-14 21:53:58,3,8531.61,SHIPPED
O2026091400851,C00097,P0020,MOBILE_APP,2026-09-14 02:33:23,3,13607.31,SHIPPED
O2026091400852,C00474,P0002,WEB,2026-09-14 15:49:34,1,1626.84,COMPLETED
O2026091400853,C00206,P0013,ONLINE,2026-09-14 21:39:57,5,3377.45,COMPLETED
O2026091400854,C00182,P0057,WEB,2026-09-14 12:40:15,4,15382.68,CANCELLED
