sale_id,store_id,customer_id,product_id,sale_timestamp,quantity,sale_amount,payment_method
SS2026091800635,S030,C0074,P0052,2026-09-18 16:37:44,3,14965.89,WALLET
SS2026091800636,S021,C0099,P0074,2026-09-18 08:47:51,3,7109.28,CASH
SS2026091800637,S019,C0033,P0028,2026-09-18 06:40:47,3,2182.35,UPI
SS2026091800638,S020,C0090,P0019,2026-09-18 16:16:10,2,914.54,NET_BANKING
SS2026091800639,S023,C0093,P0070,2026-09-18 08:19:57,2,7522.68,UPI
SS2026091800640,S026,C0015,P0003,2026-09-18 17:59:12,1,2925.23,CARD
SS2026091800641,S014,C0003,P0029,2026-09-18 21:38:41,1,1233.98,WALLET
SS2026091800642,S018,C0004,P0031,2026-09-18 00:14:51,1,577.43,NET_BANKING
SS2026091800643,S023,C0012,P0130,2026-09-18 14:31:56,2,8362.48,UPI
SS2026091800644,S027,C0094,P0039,2026-09-18 14:40:53,2,4419.96,CASH
SS2026091800645,S025,C0043,P0054,2026-09-18 05:19:13,3,12857.76,CARD
SS2026091800646,S024,C0093,P0079,2026-09-18 15:08:02,1,1183.54,NET_BANKING
SS2026091800647,S030,C0082,P0014,2026-09-18 23:25:58,1,3120.7,WALLET
SS2026091800648,S011,C0044,P0063,2026-09-18 09:34:23,2,9081.62,CASH
SS2026091800649,S001,C0011,P0084,2026-09-18 04:15:04,1,2460.58,UPI
SS2026091800650,S029,C0068,P0122,2026-09-18 09:08:43,4,8805.52,WALLET
SS2026091800651,S008,C0087,P0118,2026-09-18 21:46:32,2,4168.94,CARD
SS2026091800652,S002,C0003,P0034,2026-09-18 13:19:15,3,12915.78,NET_BANKING
SS2026091800653,S017,C0082,P0129,2026-09-18 04:16:37,3,3164.31,CARD
SS2026091800654,S008,C0035,P0132,2026-09-18 15:15:51,1,2604.72,NET_BANKING
SS2026091800655,S021,C0008,P0070,2026-09-18 20:30:42,3,11284.02,NET_BANKING
SS2026091800656,S009,C0055,P0051,2026-09-18 13:11:03,4,13037.04,NET_BANKING
SS2026091800657,S025,C0008,P0149,2026-09-18 17:16:22,1,1171.22,NET_BANKING
SS2026091800658,S016,C0100,P0012,2026-09-18 12:20:10,1,2140.15,CASH
SS2026091800659,S020,C0097,P0086,2026-09-18 21:54:16,4,14099.56,CARD
SS2026091800660,S030,C0097,P0134,2026-09-18 12:37:30,1,2256.54,UPI
SS2026091800661,S023,C0099,P0020,2026-09-18 00:59:14,4,7539.16,NET_BANKING
SS2026091800662,S024,C0093,P0096,2026-09-18 06:28:55,4,4405.76,CARD
SS2026091800663,S001,C0098,P0018,2026-09-18 03:35:16,4,1805.68,CASH
SS2026091800664,S002,C0070,P0148,2026-09-18 05:39:58,3,13013.97,UPI
SS2026091800665,S009,C0058,P0035,2026-09-18 22:15:58,2,8466.66,CASH
SS2026091800666,S016,C0010,P0082,2026-09-18 16:34:04,4,16279.72,NET_BANKING
SS2026091800667,S016,C0073,P0044,2026-09-18 16:59:00,5,21669.15,CASH
SS2026091800668,S030,C0036,P0075,2026-09-18 11:32:53,1,3960.05,WALLET
SS2026091800669,S018,C0031,P0063,2026-09-18 09:18:41,3,13622.43,CARD
SS2026091800670,S008,C0067,P0058,2026-09-18 05:35:56,4,8783.16,WALLET
SS2026091800671,S011,C0017,P0003,2026-09-18 14:33:53,4,11700.92,WALLET
SS2026091800672,S029,C0075,P0076,2026-09-18 16:17:45,1,151.73,CASH
SS2026091800673,S005,C0052,P0061,2026-09-18 19:43:05,1,1219.57,CASH
SS2026091800674,S024,C0052,P0143,2026-09-18 00:25:25,1,2800.42,CARD
SS2026091800675,S017,C0065,P0129,2026-09-18 22:50:44,4,4219.08,NET_BANKING
SS2026091800676,S020,C0045,P0068,2026-09-18 22:05:39,1,4180.92,NET_BANKING
SS2026091800677,S030,C0085,P0046,2026-09-18 18:30:25,2,9742.34,UPI
SS2026091800678,S013,C0041,P0110,2026-09-18 13:26:45,4,7625.2,WALLET
SS2026091800679,S013,C0032,P0009,2026-09-18 01:17:13,2,2923.9,NET_BANKING
SS2026091800680,S028,C0005,P0001,2026-09-18 19:35:07,5,6062.45,WALLET
SS2026091800681,S019,C0059,P0061,2026-09-18 09:38:19,3,3658.71,CASH
SS2026091800682,S009,C0018,P0122,2026-09-18 10:00:20,3,6604.14,NET_BANKING
SS2026091800683,S025,C0067,P0030,2026-09-18 03:17:38,3,2697.51,NET_BANKING
SS2026091800684,S020,C0079,P0118,2026-09-18 16:34:11,1,2084.47,CARD
SS2026091800685,S025,C0019,P0062,2026-09-18 19:32:39,4,12357.68,WALLET
SS2026091800686,S018,C0060,P0115,2026-09-18 14:46:30,4,2333.6,WALLET
SS2026091800687,S019,C0025,P0115,2026-09-18 19:45:17,3,1750.2,CARD
SS2026091800688,S024,C0046,P0131,2026-09-18 05:27:58,3,10250.52,UPI
SS2026091800689,S004,C0070,P0006,2026-09-18 05:04:05,4,3971.12,WALLET
SS2026091800690,S019,C0001,P0017,2026-09-18 11:54:34,5,5575.6,CARD
SS2026091800691,S025,C0056,P0143,2026-09-18 02:10:48,3,8401.26,WALLET
SS2026091800692,S028,C0030,P0008,2026-09-18 15:48:18,5,22449.45,WALLET
SS2026091800693,S023,C0033,P0005,2026-09-18 19:42:08,1,4737.28,CASH
SS2026091800694,S009,C0078,P0011,2026-09-18 19:04:45,1,3699.16,CARD
SS2026091800695,S029,C0007,P0005,2026-09-18 15:16:54,2,9474.56,NET_BANKING
SS2026091800696,S013,C0067,P0031,2026-09-18 16:54:16,4,2309.72,UPI
SS2026091800697,S025,C0028,P0016,2026-09-18 06:40:43,5,2357.2,CASH
SS2026091800698,S027,C0007,P0001,2026-09-18 10:20:49,1,1212.49,CASH
SS2026091800699,S011,C0063,P0022,2026-09-18 17:18:46,2,2311.42,CASH
SS2026091800700,S019,C0031,P0045,2026-09-18 06:56:14,5,3661.45,NET_BANKING
SS2026091800701,S009,C0051,P0062,2026-09-18 18:08:35,4,12357.68,CASH
SS2026091800702,S016,C0002,P0117,2026-09-18 06:16:02,4,859.56,CASH
SS2026091800703,S027,C0029,P0130,2026-09-18 21:23:44,1,4181.24,WALLET
SS2026091800704,S007,C0054,P0113,2026-09-18 22:03:20,1,1258.14,UPI
SS2026091800705,S019,C0017,P0023,2026-09-18 04:52:10,4,11682.32,NET_BANKING
SS2026091800706,S014,C0029,P0046,2026-09-18 01:30:13,5,24355.85,CARD
SS2026091800707,S021,C0037,P0096,2026-09-18 01:21:26,2,2202.88,CASH
SS2026091800708,S018,C0085,P0096,2026-09-18 00:34:10,5,5507.2,CARD
SS2026091800709,S010,C0071,P0075,2026-09-18 11:17:00,3,11880.15,CASH
SS2026091800710,S001,C0042,P0002,2026-09-18 13:44:48,2,2920.78,NET_BANKING
SS2026091800711,S024,C0061,P0123,2026-09-18 11:17:31,2,315.12,CARD
SS2026091800712,S012,C0063,P0095,2026-09-18 02:01:55,4,3631.72,CARD
SS2026091800713,S019,C0042,P0128,2026-09-18 01:26:04,3,1689.0,CASH
SS2026091800714,S011,C0030,P0098,2026-09-18 14:04:44,2,6738.76,CARD
SS2026091800715,S024,C0006,P0040,2026-09-18 04:04:33,4,17104.04,CARD
SS2026091800716,S005,C0097,P0034,2026-09-18 15:52:23,3,12915.78,WALLET
SS2026091800717,S003,C0021,P0082,2026-09-18 23:18:22,3,12209.79,CARD
SS2026091800718,S007,C0079,P0012,2026-09-18 16:57:38,3,6420.45,UPI
SS2026091800719,S022,C0036,P0070,2026-09-18 22:56:43,2,7522.68,CARD
SS2026091800720,S025,C0002,P0010,2026-09-18 18:21:25,2,6725.62,UPI
SS2026091800721,S013,C0013,P0060,2026-09-18 09:03:16,4,5801.36,UPI
SS2026091800722,S013,C0066,P0019,2026-09-18 22:05:27,2,914.54,CASH
SS2026091800723,S011,C0016,P0020,2026-09-18 17:03:35,2,3769.58,WALLET
SS2026091800724,S015,C0100,P0103,2026-09-18 10:16:43,2,838.08,UPI
SS2026091800725,S002,C0047,P0138,2026-09-18 05:12:20,4,1662.56,CARD
SS2026091800726,S019,C0007,P0061,2026-09-18 02:02:59,5,6097.85,NET_BANKING
SS2026091800727,S004,C0013,P0125,2026-09-18 16:10:49,4,17197.2,UPI
SS2026091800728,S011,C0033,P0056,2026-09-18 17:52:49,3,11854.17,WALLET
SS2026091800729,S021,C0087,P0104,2026-09-18 09:26:01,5,9659.95,CASH
SS2026091800730,S018,C0097,P0002,2026-09-18 13:42:53,1,1460.39,WALLET
SS2026091800731,S015,C0047,P0073,2026-09-18 12:07:54,1,748.31,CASH
SS2026091800732,S028,C0028,P0086,2026-09-18 16:27:25,4,14099.56,WALLET
SS2026091800733,S027,C0043,P0098,2026-09-18 21:07:10,2,6738.76,UPI
SS2026091800734,S019,C0004,P0112,2026-09-18 07:59:38,4,13613.64,NET_BANKING
SS2026091800735,S003,C0037,P0146,2026-09-18 17:22:28,4,11897.2,NET_BANKING
SS2026091800736,S002,C0021,P0057,2026-09-18 08:37:47,3,4978.71,CASH
SS2026091800737,S007,C0075,P0128,2026-09-18 19:10:08,4,2252.0,CARD
SS2026091800738,S004,C0057,P0045,2026-09-18 05:10:01,5,3661.45,NET_BANKING
SS2026091800739,S024,C0062,P0131,2026-09-18 05:31:48,1,3416.84,UPI
SS2026091800740,S010,C0092,P0149,2026-09-18 21:47:07,2,2342.44,UPI
SS2026091800741,S001,C0036,P0033,2026-09-18 15:45:17,3,10554.18,NET_BANKING
SS2026091800742,S004,C0011,P0101,2026-09-18 22:20:37,2,2097.5,UPI
SS2026091800743,S006,C0067,P0095,2026-09-18 13:44:40,4,3631.72,CARD
SS2026091800744,S008,C0013,P0024,2026-09-18 15:06:29,4,18824.76,CASH
SS2026091800745,S002,C0004,P0119,2026-09-18 22:21:47,5,1377.05,UPI
SS2026091800746,S003,C0080,P0114,2026-09-18 11:55:33,5,7731.2,WALLET
SS2026091800747,S027,C0091,P0119,2026-09-18 06:41:52,2,550.82,CARD
SS2026091800748,S015,C0076,P0084,2026-09-18 05:59:45,4,9842.32,WALLET
SS2026091800749,S016,C0048,P0106,2026-09-18 09:05:48,1,574.55,NET_BANKING
SS2026091800750,S001,C0023,P0109,2026-09-18 22:19:14,3,10530.72,CASH
SS2026091800751,S025,C0028,P0075,2026-09-18 18:32:16,4,15840.2,NET_BANKING
SS2026091800752,S007,C0082,P0053,2026-09-18 17:30:51,1,1726.61,WALLET
SS2026091800753,S026,C0092,P0028,2026-09-18 13:35:47,3,2182.35,CASH
SS2026091800754,S004,C0093,P0021,2026-09-18 17:37:16,1,1927.4,WALLET
SS2026091800755,S005,C0089,P0051,2026-09-18 22:18:20,4,13037.04,CARD
SS2026091800756,S030,C0052,P0076,2026-09-18 14:17:58,1,151.73,CARD
SS2026091800757,S011,C0097,P0046,2026-09-18 17:29:30,2,9742.34,UPI
SS2026091800758,S022,C0037,P0009,2026-09-18 15:37:51,1,1461.95,NET_BANKING
SS2026091800759,S001,C0024,P0132,2026-09-18 08:30:55,4,10418.88,UPI
SS2026091800760,S015,C0096,P0038,2026-09-18 11:15:02,4,16723.24,NET_BANKING
SS2026091800761,S030,C0017,P0064,2026-09-18 21:10:03,5,4445.1,UPI
SS2026091800762,S006,C0011,P0138,2026-09-18 02:02:17,5,2078.2,NET_BANKING
SS2026091800763,S008,C0057,P0112,2026-09-18 09:30:00,2,6806.82,UPI
SS2026091800764,S011,C0057,P0044,2026-09-18 10:30:42,1,4333.83,WALLET
SS2026091800765,S010,C0025,P0030,2026-09-18 05:11:16,3,2697.51,WALLET
SS2026091800766,S002,C0004,P0032,2026-09-18 11:24:17,1,1689.23,NET_BANKING
SS2026091800767,S012,C0078,P0139,2026-09-18 10:26:05,3,3709.26,UPI
SS2026091800768,S022,C0012,P0002,2026-09-18 14:16:25,3,4381.17,UPI
SS2026091800769,S007,C0063,P0084,2026-09-18 03:41:10,2,4921.16,CARD
SS2026091800770,S010,C0030,P0082,2026-09-18 04:52:19,1,4069.93,CARD
SS2026091800771,S011,C0078,P0099,2026-09-18 08:43:11,1,2140.75,CARD
SS2026091800772,S017,C0038,P0087,2026-09-18 00:12:46,3,9261.51,CASH
SS2026091800773,S004,C0003,P0104,2026-09-18 07:38:57,1,1931.99,CASH
SS2026091800774,S008,C0016,P0129,2026-09-18 16:01:08,4,4219.08,UPI
SS2026091800775,S023,C0055,P0054,2026-09-18 01:33:35,3,12857.76,WALLET
SS2026091800776,S019,C0088,P0104,2026-09-18 17:01:20,5,9659.95,CASH
SS2026091800777,S015,C0051,P0061,2026-09-18 20:39:46,4,4878.28,NET_BANKING
SS2026091800778,S027,C0009,P0067,2026-09-18 14:09:33,4,13030.44,CARD
SS2026091800779,S010,C0053,P0052,2026-09-18 15:54:40,1,4988.63,WALLET
SS2026091800780,S008,C0039,P0010,2026-09-18 02:54:19,3,10088.43,UPI
SS2026091800781,S014,C0046,P0034,2026-09-18 23:37:27,3,12915.78,CARD
SS2026091800782,S014,C0099,P0049,2026-09-18 18:37:18,1,2414.56,WALLET
SS2026091800783,S017,C0098,P0016,2026-09-18 15:08:43,1,471.44,UPI
SS2026091800784,S006,C0004,P0007,2026-09-18 14:52:24,4,3523.44,UPI
SS2026091800785,S030,C0071,P0023,2026-09-18 16:04:30,2,5841.16,CASH
SS2026091800786,S002,C0098,P0052,2026-09-18 23:03:34,2,9977.26,NET_BANKING
SS2026091800787,S007,C0034,P0035,2026-09-18 00:48:53,5,21166.65,NET_BANKING
SS2026091800788,S017,C0012,P0111,2026-09-18 06:21:20,2,2211.74,UPI
SS2026091800789,S012,C0089,P0140,2026-09-18 05:02:59,5,19190.25,NET_BANKING
SS2026091800790,S027,C0071,P0075,2026-09-18 08:07:26,3,11880.15,CARD
SS2026091800791,S002,C0096,P0084,2026-09-18 19:41:07,2,4921.16,UPI
SS2026091800792,S004,C0019,P0083,2026-09-18 07:07:50,3,3353.73,WALLET
SS2026091800793,S015,C0011,P0070,2026-09-18 05:12:12,2,7522.68,CARD
SS2026091800794,S006,C0062,P0141,2026-09-18 11:05:23,4,18100.48,CARD
SS2026091800795,S014,C0090,P0094,2026-09-18 11:42:38,5,352.65,CARD
SS2026091800796,S019,C0065,P0015,2026-09-18 08:35:09,4,18992.56,CASH
SS2026091800797,S025,C0053,P0124,2026-09-18 01:10:08,1,948.34,CARD
SS2026091800798,S013,C0076,P0020,2026-09-18 19:40:36,3,5654.37,CASH
SS2026091800799,S014,C0088,P0078,2026-09-18 14:23:11,1,4040.32,WALLET
SS2026091800800,S026,C0046,P0030,2026-09-18 14:17:35,2,1798.34,NET_BANKING
SS2026091800801,S011,C0012,P0044,2026-09-18 13:46:41,5,21669.15,CASH
SS2026091800802,S014,C0006,P0094,2026-09-18 22:19:17,3,211.59,UPI
SS2026091800803,S006,C0086,P0089,2026-09-18 00:44:04,4,18528.92,CARD
SS2026091800804,S003,C0028,P0031,2026-09-18 17:56:17,4,2309.72,CASH
SS2026091800805,S026,C0069,P0107,2026-09-18 04:49:16,4,10254.84,NET_BANKING
SS2026091800806,S023,C0098,P0150,2026-09-18 05:32:15,3,6910.05,CASH
SS2026091800807,S004,C0064,P0082,2026-09-18 12:23:57,5,20349.65,CARD
SS2026091800808,S009,C0040,P0108,2026-09-18 18:34:39,4,15228.12,WALLET
SS2026091800809,S025,C0048,P0104,2026-09-18 02:30:51,4,7727.96,WALLET
SS2026091800810,S024,C0050,P0021,2026-09-18 13:29:09,4,7709.6,WALLET
SS2026091800811,S003,C0046,P0064,2026-09-18 19:54:41,3,2667.06,UPI
SS2026091800812,S010,C0041,P0070,2026-09-18 22:41:53,4,15045.36,WALLET
SS2026091800813,S013,C0043,P0005,2026-09-18 12:13:06,5,23686.4,CASH
SS2026091800814,S019,C0049,P0086,2026-09-18 05:05:53,5,17624.45,CASH
SS2026091800815,S010,C0027,P0150,2026-09-18 03:17:11,3,6910.05,CASH
SS2026091800816,S028,C0054,P0049,2026-09-18 13:22:52,5,12072.8,CASH
SS2026091800817,S017,C0084,P0005,2026-09-18 16:48:50,1,4737.28,UPI
SS2026091800818,S025,C0020,P0146,2026-09-18 11:14:17,1,2974.3,WALLET
SS2026091800819,S025,C0011,P0048,2026-09-18 14:54:33,2,4157.6,NET_BANKING
SS2026091800820,S020,C0059,P0137,2026-09-18 22:47:26,5,9358.9,WALLET
SS2026091800821,S015,C0045,P0021,2026-09-18 16:19:08,3,5782.2,NET_BANKING
SS2026091800822,S015,C0099,P0095,2026-09-18 01:33:52,4,3631.72,CARD
SS2026091800823,S026,C0098,P0118,2026-09-18 02:57:40,3,6253.41,UPI
SS2026091800824,S003,C0011,P0027,2026-09-18 13:39:48,4,9665.76,NET_BANKING
SS2026091800825,S027,C0099,P0007,2026-09-18 17:07:16,3,2642.58,UPI
SS2026091800826,S029,C0014,P0124,2026-09-18 10:28:10,3,2845.02,CASH
SS2026091800827,S003,C0081,P0143,2026-09-18 12:53:21,1,2800.42,UPI
SS2026091800828,S025,C0089,P0084,2026-09-18 22:11:13,3,7381.74,WALLET
SS2026091800829,S025,C0020,P0133,2026-09-18 10:29:10,4,16777.04,UPI
SS2026091800830,S027,C0019,P0054,2026-09-18 20:57:07,2,8571.84,WALLET
SS2026091800831,S009,C0079,P0095,2026-09-18 15:11:59,4,3631.72,CARD
SS2026091800832,S023,C0063,P0016,2026-09-18 21:24:41,4,1885.76,UPI
SS2026091800833,S020,C0056,P0072,2026-09-18 07:12:57,1,652.45,UPI
SS2026091800834,S002,C0088,P0149,2026-09-18 19:05:02,5,5856.1,WALLET
SS2026091800835,S025,C0026,P0006,2026-09-18 11:46:11,5,4963.9,WALLET
SS2026091800836,S027,C0054,P0031,2026-09-18 19:04:41,2,1154.86,WALLET
SS2026091800837,S009,C0031,P0123,2026-09-18 03:24:14,3,472.68,CASH
SS2026091800838,S015,C0006,P0134,2026-09-18 16:13:11,2,4513.08,UPI
SS2026091800839,S021,C0042,P0103,2026-09-18 06:03:52,5,2095.2,NET_BANKING
SS2026091800840,S017,C0074,P0102,2026-09-18 13:21:26,1,3025.52,CASH
SS2026091800841,S015,C0069,P0144,2026-09-18 06:24:38,2,8374.78,CASH
SS2026091800842,S004,C0015,P0140,2026-09-18 04:06:45,3,11514.15,NET_BANKING
SS2026091800843,S026,C0001,P0130,2026-09-18 11:26:40,2,8362.48,WALLET
SS2026091800844,S008,C0096,P0129,2026-09-18 12:45:00,4,4219.08,NET_BANKING
SS2026091800845,S007,C0021,P0042,2026-09-18 21:41:34,3,2335.71,CARD
SS2026091800846,S013,C0028,P0135,2026-09-18 01:53:15,3,10137.06,UPI
SS2026091800847,S013,C0010,P0137,2026-09-18 22:21:44,1,1871.78,NET_BANKING
SS2026091800848,S006,C0051,P0105,2026-09-18 09:17:37,2,3536.58,UPI
SS2026091800849,S003,C0091,P0099,2026-09-18 06:17:28,3,6422.25,UPI
SS2026091800850,S007,C0080,P0025,2026-09-18 02:11:23,3,14508.33,CARD
SS2026091800851,S009,C0024,P0076,2026-09-18 18:51:30,4,606.92,WALLET
SS2026091800852,S023,C0015,P0084,2026-09-18 03:55:30,2,4921.16,WALLET
SS2026091800853,S001,C0092,P0006,2026-09-18 20:23:21,2,1985.56,UPI
SS2026091800854,S030,C0026,P0146,2026-09-18 07:39:14,1,2974.3,CARD
SS2026091800855,S016,C0078,P0077,2026-09-18 09:12:44,3,9938.4,CARD
SS2026091800856,S028,C0009,P0070,2026-09-18 11:08:25,5,18806.7,CARD
SS2026091800857,S024,C0092,P0075,2026-09-18 04:56:44,5,19800.25,CASH
SS2026091800858,S003,C0040,P0013,2026-09-18 07:21:55,3,8719.95,CARD
SS2026091800859,S008,C0084,P0015,2026-09-18 17:32:51,4,18992.56,WALLET
SS2026091800860,S006,C0090,P0026,2026-09-18 11:31:47,2,8306.2,CARD
SS2026091800861,S028,C0036,P0085,2026-09-18 13:26:15,3,517.02,CARD
SS2026091800862,S006,C0040,P0146,2026-09-18 07:26:41,4,11897.2,NET_BANKING
SS2026091800863,S010,C0010,P0032,2026-09-18 19:27:08,5,8446.15,CASH
SS2026091800864,S015,C0063,P0119,2026-09-18 15:34:41,3,826.23,CASH
SS2026091800865,S004,C0038,P0026,2026-09-18 22:05:35,3,12459.3,CASH
SS2026091800866,S004,C0046,P0009,2026-09-18 15:00:38,5,7309.75,UPI
SS2026091800867,S030,C0015,P0019,2026-09-18 13:48:43,1,457.27,WALLET
SS2026091800868,S019,C0035,P0010,2026-09-18 21:48:09,2,6725.62,WALLET
SS2026091800869,S024,C0007,P0005,2026-09-18 12:37:36,5,23686.4,WALLET
SS2026091800870,S016,C0072,P0061,2026-09-18 09:37:03,1,1219.57,CARD
SS2026091800871,S015,C0034,P0062,2026-09-18 15:38:40,3,9268.26,CASH
SS2026091800872,S011,C0062,P0020,2026-09-18 08:24:56,1,1884.79,WALLET
SS2026091800873,S007,C0030,P0089,2026-09-18 10:31:39,3,13896.69,UPI
SS2026091800874,S029,C0050,P0092,2026-09-18 21:47:03,3,8726.43,WALLET
SS2026091800875,S008,C0085,P0074,2026-09-18 23:59:08,5,11848.8,NET_BANKING
SS2026091800876,S006,C0003,P0101,2026-09-18 15:50:37,1,1048.75,WALLET
SS2026091800877,S022,C0090,P0022,2026-09-18 07:09:07,1,1155.71,WALLET
SS2026091800878,S006,C0097,P0074,2026-09-18 10:54:14,1,2369.76,WALLET
SS2026091800879,S022,C0053,P0110,2026-09-18 17:14:27,2,3812.6,CARD
SS2026091800880,S023,C0074,P0119,2026-09-18 16:18:18,3,826.23,CARD
SS2026091800881,S002,C0010,P0072,2026-09-18 17:10:04,4,2609.8,NET_BANKING
SS2026091800882,S028,C0074,P0037,2026-09-18 19:43:41,5,7897.7,CARD
SS2026091800883,S010,C0004,P0068,2026-09-18 19:45:55,3,12542.76,NET_BANKING
SS2026091800884,S016,C0064,P0073,2026-09-18 23:39:19,3,2244.93,CARD
SS2026091800885,S010,C0032,P0026,2026-09-18 04:46:29,5,20765.5,NET_BANKING
SS2026091800886,S025,C0048,P0125,2026-09-18 16:48:45,3,12897.9,NET_BANKING
SS2026091800887,S013,C0071,P0141,2026-09-18 05:39:01,3,13575.36,NET_BANKING
SS2026091800888,S010,C0091,P0023,2026-09-18 02:46:50,3,8761.74,WALLET
SS2026091800889,S009,C0005,P0085,2026-09-18 22:14:27,2,344.68,UPI
SS2026091800890,S004,C0066,P0081,2026-09-18 18:39:14,1,3206.05,WALLET
SS2026091800891,S011,C0023,P0094,2026-09-18 16:22:19,5,352.65,UPI
SS2026091800892,S003,C0014,P0061,2026-09-18 17:43:46,2,2439.14,NET_BANKING
SS2026091800893,S027,C0090,P0106,2026-09-18 10:42:52,5,2872.75,NET_BANKING
SS2026091800894,S017,C0045,P0057,2026-09-18 08:05:21,5,8297.85,CASH
SS2026091800895,S007,C0040,P0079,2026-09-18 01:53:18,4,4734.16,NET_BANKING
SS2026091800896,S021,C0053,P0069,2026-09-18 01:36:24,1,246.14,NET_BANKING
SS2026091800897,S025,C0087,P0072,2026-09-18 19:17:26,1,652.45,UPI
SS2026091800898,S016,C0084,P0101,2026-09-18 19:34:57,1,1048.75,CASH
SS2026091800899,S002,C0018,P0087,2026-09-18 14:42:17,3,9261.51,WALLET
SS2026091800900,S003,C0022,P0030,2026-09-18 09:34:25,5,4495.85,WALLET
SS2026091800901,S022,C0061,P0079,2026-09-18 23:09:33,5,5917.7,UPI
SS2026091800902,S010,C0039,P0111,2026-09-18 18:55:41,1,1105.87,CARD
SS2026091800903,S015,C0054,P0086,2026-09-18 16:31:43,4,14099.56,CARD
SS2026091800904,S011,C0094,P0047,2026-09-18 21:09:58,2,9764.42,NET_BANKING
SS2026091800905,S011,C0069,P0111,2026-09-18 05:08:42,5,5529.35,WALLET
SS2026091800906,S010,C0066,P0016,2026-09-18 22:02:27,1,471.44,WALLET
SS2026091800907,S021,C0055,P0145,2026-09-18 05:23:34,4,18213.8,CARD
SS2026091800908,S011,C0069,P0036,2026-09-18 09:27:38,2,7021.5,NET_BANKING
SS2026091800909,S005,C0002,P0054,2026-09-18 15:51:10,2,8571.84,UPI
SS2026091800910,S024,C0038,P0064,2026-09-18 00:35:02,3,2667.06,UPI
SS2026091800911,S018,C0080,P0105,2026-09-18 03:06:54,3,5304.87,UPI
SS2026091800912,S021,C0063,P0120,2026-09-18 12:48:15,1,727.51,NET_BANKING
SS2026091800913,S002,C0034,P0107,2026-09-18 12:27:08,5,12818.55,WALLET
SS2026091800914,S009,C0060,P0077,2026-09-18 15:13:13,3,9938.4,NET_BANKING
SS2026091800915,S024,C0016,P0051,2026-09-18 10:51:45,3,9777.78,NET_BANKING
SS2026091800916,S030,C0090,P0054,2026-09-18 13:43:50,5,21429.6,CASH
SS2026091800917,S025,C0030,P0134,2026-09-18 20:50:57,1,2256.54,UPI
SS2026091800918,S003,C0014,P0103,2026-09-18 07:24:42,1,419.04,CARD
SS2026091800919,S003,C0089,P0008,2026-09-18 05:43:57,5,22449.45,UPI
SS2026091800920,S025,C0022,P0042,2026-09-18 07:41:06,2,1557.14,CARD
SS2026091800921,S016,C0015,P0145,2026-09-18 03:30:29,5,22767.25,CASH
SS2026091800922,S018,C0028,P0133,2026-09-18 22:47:13,1,4194.26,CASH
SS2026091800923,S027,C0028,P0039,2026-09-18 09:01:03,5,11049.9,UPI
SS2026091800924,S007,C0021,P0026,2026-09-18 00:10:21,2,8306.2,CARD
SS2026091800925,S026,C0059,P0064,2026-09-18 17:42:26,3,2667.06,WALLET
SS2026091800926,S025,C0099,P0066,2026-09-18 02:41:06,4,16270.36,CARD
SS2026091800927,S014,C0070,P0145,2026-09-18 01:13:08,2,9106.9,UPI
SS2026091800928,S016,C0044,P0128,2026-09-18 07:11:54,4,2252.0,CASH
SS2026091800929,S010,C0045,P0119,2026-09-18 15:25:59,5,1377.05,CARD
SS2026091800930,S027,C0001,P0069,2026-09-18 16:40:41,2,492.28,WALLET
SS2026091800931,S001,C0044,P0026,2026-09-18 15:39:32,5,20765.5,NET_BANKING
SS2026091800932,S004,C0092,P0039,2026-09-18 21:30:42,4,8839.92,CASH
SS2026091800933,S020,C0027,P0112,2026-09-18 01:43:53,1,3403.41,CASH
SS2026091800934,S024,C0069,P0122,2026-09-18 14:23:35,1,2201.38,NET_BANKING
SS2026091800935,S009,C0009,P0044,2026-09-18 02:36:11,5,21669.15,CARD
SS2026091800936,S028,C0052,P0097,2026-09-18 17:11:41,4,10781.92,CARD
SS2026091800937,S012,C0040,P0104,2026-09-18 07:10:08,1,1931.99,WALLET
SS2026091800938,S011,C0069,P0067,2026-09-18 06:54:23,2,6515.22,UPI
SS2026091800939,S013,C0075,P0085,2026-09-18 00:41:10,3,517.02,CARD
SS2026091800940,S002,C0040,P0015,2026-09-18 18:41:27,2,9496.28,NET_BANKING
SS2026091800941,S028,C0070,P0008,2026-09-18 12:21:07,4,17959.56,CASH
SS2026091800942,S009,C0064,P0145,2026-09-18 16:11:36,4,18213.8,CARD
SS2026091800943,S009,C0007,P0129,2026-09-18 20:06:59,1,1054.77,WALLET
SS2026091800944,S025,C0023,P0135,2026-09-18 09:30:31,3,10137.06,NET_BANKING
SS2026091800945,S024,C0082,P0039,2026-09-18 12:12:36,1,2209.98,CARD
SS2026091800946,S005,C0067,P0110,2026-09-18 19:39:13,5,9531.5,UPI
SS2026091800947,S015,C0060,P0052,2026-09-18 01:39:57,4,19954.52,UPI
SS2026091800948,S008,C0100,P0061,2026-09-18 22:09:53,1,1219.57,NET_BANKING
SS2026091800949,S008,C0033,P0059,2026-09-18 16:37:38,1,961.11,NET_BANKING
SS2026091800950,S030,C0010,P0039,2026-09-18 10:20:56,5,11049.9,CARD
SS2026091800951,S015,C0016,P0077,2026-09-18 00:17:09,3,9938.4,CASH
