sale_id,store_id,customer_id,product_id,sale_timestamp,quantity,sale_amount,payment_method
SS2026091400636,S019,C00136,P0076,2026-09-14 22:16:11,5,18099.9,NET_BANKING
SS2026091400637,S023,C00057,P0023,2026-09-14 02:58:58,5,2091.35,NET_BANKING
SS2026091400638,S013,C00463,P0030,2026-09-14 23:14:32,4,3892.6,NET_BANKING
SS2026091400639,S028,C00057,P0035,2026-09-14 04:46:15,2,5186.4,CARD
SS2026091400640,S011,C00421,P0099,2026-09-14 04:26:30,5,6779.0,CARD
SS2026091400641,S010,C00265,P0087,2026-09-14 16:44:10,2,5738.76,CARD
SS2026091400642,S030,C00110,P0010,2026-09-14 23:56:51,4,3802.48,NET_BANKING
SS2026091400643,S029,C00007,P0027,2026-09-14 23:19:23,1,798.75,WALLET
SS2026091400644,S005,C00158,P0075,2026-09-14 20:27:43,1,4030.39,CASH
SS2026091400645,S016,C00339,P0024,2026-09-14 01:16:32,1,2568.34,WALLET
SS2026091400646,S015,C00140,P0028,2026-09-14 05:26:00,5,17032.8,CARD
SS2026091400647,S004,C00107,P0041,2026-09-14 05:51:19,3,1845.15,CARD
SS2026091400648,S005,C00460,P0059,2026-09-14 11:51:05,2,4988.4,UPI
SS2026091400649,S017,C00084,P0072,2026-09-14 21:44:48,2,2538.76,WALLET
SS2026091400650,S010,C00066,P0028,2026-09-14 05:37:47,5,6418.4,NET_BANKING
SS2026091400651,S003,C00326,P0003,2026-09-14 23:57:16,2,2837.4,WALLET
SS2026091400652,S002,C00013,P0080,2026-09-14 07:17:31,5,3826.75,CASH
SS2026091400653,S013,C00150,P0043,2026-09-14 10:32:05,4,8848.08,NET_BANKING
SS2026091400654,S009,C00204,P0006,2026-09-14 06:16:12,5,2010.65,NET_BANKING
SS2026091400655,S030,C00318,P0010,2026-09-14 11:15:08,3,13773.09,WALLET
SS2026091400656,S001,C00144,P0047,2026-09-14 08:50:31,1,912.33,NET_BANKING
SS2026091400657,S002,C00488,P0091,2026-09-14 19:00:27,3,12279.42,CARD
SS2026091400658,S029,C00073,P0032,2026-09-14 07:14:55,5,3875.25,UPI
SS2026091400659,S010,C00107,P0009,2026-09-14 02:56:11,4,1938.16,WALLET
SS2026091400660,S025,C00053,P0071,2026-09-14 01:02:10,2,5701.48,NET_BANKING
SS2026091400661,S015,C00055,P0050,2026-09-14 12:10:50,1,4828.33,CASH
SS2026091400662,S028,C00374,P0015,2026-09-14 02:00:31,2,162.84,WALLET
SS2026091400663,S019,C00057,P0022,2026-09-14 22:23:36,2,4194.78,NET_BANKING
SS2026091400664,S020,C00098,P0024,2026-09-14 20:58:53,3,12507.45,CARD
SS2026091400665,S015,C00217,P0060,2026-09-14 23:16:20,2,9402.02,UPI
SS2026091400666,S003,C00098,P0050,2026-09-14 12:01:01,3,8054.88,UPI
SS2026091400667,S024,C00296,P0072,2026-09-14 18:51:12,1,4431.02,CARD
SS2026091400668,S009,C00402,P0068,2026-09-14 21:33:28,1,102.18,CASH
SS2026091400669,S029,C00314,P0036,2026-09-14 14:08:07,1,1801.0,CARD
SS2026091400670,S001,C00470,P0037,2026-09-14 10:24:28,3,12475.23,CARD
SS2026091400671,S015,C00357,P0044,2026-09-14 05:13:53,4,8384.8,WALLET
SS2026091400672,S013,C00262,P0041,2026-09-14 07:25:41,2,233.14,WALLET
SS2026091400673,S019,C00064,P0093,2026-09-14 03:36:23,1,4995.72,CASH
SS2026091400674,S023,C00077,P0043,2026-09-14 12:24:38,2,2426.08,CARD
SS2026091400675,S007,C00060,P0029,2026-09-14 03:01:16,4,6079.88,WALLET
SS2026091400676,S030,C00002,P0093,2026-09-14 16:33:58,3,9003.42,NET_BANKING
SS2026091400677,S012,C00442,P0019,2026-09-14 18:45:14,1,270.46,NET_BANKING
SS2026091400678,S023,C00050,P0022,2026-09-14 19:14:40,3,10319.76,UPI
SS2026091400679,S012,C00286,P0097,2026-09-14 13:23:27,3,366.87,CASH
SS2026091400680,S019,C00269,P0083,2026-09-14 07:11:24,3,4025.43,CARD
SS2026091400681,S008,C00412,P0039,2026-09-14 06:20:48,3,2559.69,NET_BANKING
SS2026091400682,S029,C00286,P0004,2026-09-14 22:52:08,1,4474.76,UPI
SS2026091400683,S019,C00110,P0010,2026-09-14 01:07:11,2,9419.28,CARD
SS2026091400684,S025,C00297,P0064,2026-09-14 10:36:34,5,1106.95,NET_BANKING
SS2026091400685,S027,C00102,P0024,2026-09-14 14:33:09,5,8116.65,WALLET
SS2026091400686,S027,C00100,P0073,2026-09-14 01:17:02,4,14182.24,NET_BANKING
SS2026091400687,S019,C00065,P0041,2026-09-14 17:32:56,1,2232.13,NET_BANKING
SS2026091400688,S026,C00059,P0044,2026-09-14 09:03:10,1,1410.42,CASH
SS2026091400689,S023,C00280,P0058,2026-09-14 11:24:54,2,7090.98,CARD
SS2026091400690,S018,C00349,P0065,2026-09-14 06:38:08,1,2770.0,WALLET
SS2026091400691,S029,C00170,P0096,2026-09-14 07:37:25,4,10486.44,NET_BANKING
SS2026091400692,S009,C00427,P0043,2026-09-14 15:40:31,1,2455.85,CARD
SS2026091400693,S021,C00215,P0063,2026-09-14 11:15:25,2,8727.7,CARD
SS2026091400694,S016,C00284,P0088,2026-09-14 18:34:54,1,1177.13,WALLET
SS2026091400695,S006,C00195,P0029,2026-09-14 13:47:47,2,2996.44,UPI
SS2026091400696,S012,C00033,P0017,2026-09-14 15:51:03,3,13359.69,WALLET
SS2026091400697,S023,C00470,P0040,2026-09-14 05:27:36,4,255.84,CARD
SS2026091400698,S007,C00176,P0032,2026-09-14 23:48:52,1,341.86,CARD
SS2026091400699,S019,C00257,P0001,2026-09-14 21:57:25,1,3592.88,CARD
SS2026091400700,S028,C00401,P0031,2026-09-14 06:58:30,2,1975.06,UPI
SS2026091400701,S003,C00469,P0043,2026-09-14 10:38:52,2,5904.76,WALLET
SS2026091400702,S002,C00296,P0082,2026-09-14 00:53:33,2,9756.52,UPI
SS2026091400703,S017,C00211,P0089,2026-09-14 11:04:03,2,4389.1,CASH
SS2026091400704,S016,C00352,P0075,2026-09-14 15:42:56,4,8937.88,CASH
SS2026091400705,S003,C00188,P0036,2026-09-14 07:53:43,3,12958.89,WALLET
SS2026091400706,S012,C00212,P0063,2026-09-14 11:24:14,5,595.85,UPI
SS2026091400707,S009,C00199,P0009,2026-09-14 04:57:11,4,3321.72,CARD
SS2026091400708,S021,C00048,P0060,2026-09-14 21:40:25,5,8335.25,CASH
SS2026091400709,S007,C00216,P0030,2026-09-14 01:44:41,3,1956.72,NET_BANKING
SS2026091400710,S021,C00036,P0015,2026-09-14 09:48:52,3,13490.4,WALLET
SS2026091400711,S026,C00242,P0051,2026-09-14 14:37:41,1,2757.07,UPI
SS2026091400712,S003,C00349,P0026,2026-09-14 19:17:57,5,22963.5,NET_BANKING
SS2026091400713,S019,C00413,P0039,2026-09-14 10:29:56,3,9808.56,CARD
SS2026091400714,S015,C00363,P0068,2026-09-14 11:27:24,4,19201.6,CARD
SS2026091400715,S024,C00363,P0008,2026-09-14 00:53:36,4,11094.2,CASH
SS2026091400716,S009,C00012,P0079,2026-09-14 09:25:52,4,9222.36,CARD
SS2026091400717,S021,C00027,P0094,2026-09-14 21:35:26,3,11597.82,UPI
SS2026091400718,S020,C00068,P0059,2026-09-14 11:15:06,4,17533.88,NET_BANKING
SS2026091400719,S007,C00481,P0002,2026-09-14 13:33:13,4,555.6,WALLET
SS2026091400720,S011,C00009,P0045,2026-09-14 14:03:50,3,4455.6,WALLET
SS2026091400721,S015,C00314,P0029,2026-09-14 00:51:47,2,8551.3,CARD
SS2026091400722,S030,C00100,P0099,2026-09-14 07:01:04,5,11951.2,NET_BANKING
SS2026091400723,S013,C00194,P0071,2026-09-14 08:20:58,4,12221.56,CASH
SS2026091400724,S011,C00064,P0007,2026-09-14 05:58:45,4,9912.28,CARD
SS2026091400725,S012,C00325,P0061,2026-09-14 23:19:30,5,13654.0,NET_BANKING
SS2026091400726,S010,C00026,P0088,2026-09-14 23:20:06,3,11850.03,WALLET
SS2026091400727,S004,C00113,P0068,2026-09-14 21:15:43,5,18436.1,UPI
SS2026091400728,S023,C00428,P0083,2026-09-14 18:46:32,4,2430.44,WALLET
SS2026091400729,S003,C00393,P0056,2026-09-14 02:51:03,4,18115.76,UPI
SS2026091400730,S030,C00223,P0019,2026-09-14 02:08:53,5,18583.85,CARD
SS2026091400731,S019,C00018,P0075,2026-09-14 20:58:30,4,15757.32,NET_BANKING
SS2026091400732,S012,C00455,P0087,2026-09-14 14:39:31,3,3983.28,NET_BANKING
SS2026091400733,S018,C00332,P0093,2026-09-14 20:59:59,2,1447.92,WALLET
SS2026091400734,S007,C00290,P0076,2026-09-14 02:54:34,3,6721.32,CARD
SS2026091400735,S015,C00399,P0021,2026-09-14 08:47:28,5,23103.0,CARD
SS2026091400736,S029,C00464,P0025,2026-09-14 00:39:19,3,1922.22,CASH
SS2026091400737,S004,C00342,P0086,2026-09-14 10:01:44,2,7065.88,WALLET
SS2026091400738,S015,C00221,P0095,2026-09-14 20:11:42,4,3987.76,UPI
SS2026091400739,S001,C00034,P0099,2026-09-14 11:40:37,1,2547.55,WALLET
SS2026091400740,S011,C00349,P0006,2026-09-14 23:17:41,2,1280.04,CARD
SS2026091400741,S013,C00440,P0009,2026-09-14 00:55:25,3,11465.1,CARD
SS2026091400742,S018,C00317,P0095,2026-09-14 00:27:01,2,1082.5,CARD
SS2026091400743,S013,C00371,P0024,2026-09-14 14:17:07,5,4727.0,UPI
SS2026091400744,S029,C00315,P0022,2026-09-14 10:29:27,2,7542.36,WALLET
SS2026091400745,S012,C00232,P0042,2026-09-14 17:08:14,3,8771.07,NET_BANKING
SS2026091400746,S022,C00160,P0071,2026-09-14 03:36:22,3,3929.37,CASH
SS2026091400747,S030,C00269,P0076,2026-09-14 00:38:43,1,4637.75,WALLET
SS2026091400748,S026,C00377,P0048,2026-09-14 21:01:02,3,10477.89,WALLET
SS2026091400749,S011,C00218,P0002,2026-09-14 11:52:40,2,183.66,NET_BANKING
SS2026091400750,S011,C00079,P0011,2026-09-14 19:09:04,2,9959.68,CASH
SS2026091400751,S005,C00479,P0070,2026-09-14 19:04:11,2,1783.62,CASH
SS2026091400752,S001,C00287,P0078,2026-09-14 21:27:42,2,2902.6,UPI
SS2026091400753,S023,C00079,P0014,2026-09-14 20:33:18,1,2220.61,UPI
SS2026091400754,S028,C00099,P0071,2026-09-14 02:26:57,5,18006.95,WALLET
SS2026091400755,S015,C00317,P0022,2026-09-14 08:12:25,5,18318.75,CARD
SS2026091400756,S014,C00110,P0013,2026-09-14 23:39:10,4,9161.8,NET_BANKING
SS2026091400757,S009,C00183,P0072,2026-09-14 23:48:27,3,13925.1,CASH
SS2026091400758,S014,C00371,P0071,2026-09-14 06:22:41,4,2442.96,WALLET
SS2026091400759,S006,C00238,P0011,2026-09-14 03:56:48,4,4117.2,NET_BANKING
SS2026091400760,S007,C00294,P0081,2026-09-14 09:33:39,4,13985.12,NET_BANKING
SS2026091400761,S003,C00301,P0061,2026-09-14 17:53:32,5,11804.65,NET_BANKING
SS2026091400762,S017,C00156,P0057,2026-09-14 14:39:47,5,3485.15,CARD
SS2026091400763,S020,C00407,P0052,2026-09-14 19:38:18,2,131.34,CARD
SS2026091400764,S015,C00028,P0060,2026-09-14 09:30:01,2,5837.8,NET_BANKING
SS2026091400765,S006,C00231,P0045,2026-09-14 03:15:57,3,1294.02,CARD
SS2026091400766,S001,C00117,P0057,2026-09-14 07:01:28,2,7739.94,CASH
SS2026091400767,S008,C00400,P0065,2026-09-14 10:05:46,2,4138.78,WALLET
SS2026091400768,S025,C00106,P0075,2026-09-14 08:49:51,5,7434.9,UPI
SS2026091400769,S019,C00378,P0084,2026-09-14 08:24:42,2,5032.92,WALLET
SS2026091400770,S005,C00275,P0094,2026-09-14 14:57:06,5,1451.0,UPI
SS2026091400771,S023,C00445,P0042,2026-09-14 09:54:57,2,4206.22,CASH
SS2026091400772,S016,C00103,P0072,2026-09-14 07:43:35,5,13428.05,NET_BANKING
SS2026091400773,S028,C00345,P0087,2026-09-14 16:40:59,2,8773.02,UPI
SS2026091400774,S012,C00424,P0034,2026-09-14 05:06:09,3,1856.34,UPI
SS2026091400775,S011,C00264,P0024,2026-09-14 19:42:43,4,4332.92,NET_BANKING
SS2026091400776,S008,C00034,P0010,2026-09-14 13:26:09,4,13539.32,CARD
SS2026091400777,S022,C00089,P0062,2026-09-14 10:02:22,1,4947.88,CARD
SS2026091400778,S006,C00257,P0082,2026-09-14 09:34:10,1,1191.01,NET_BANKING
SS2026091400779,S010,C00220,P0057,2026-09-14 11:49:02,2,5537.78,CARD
SS2026091400780,S015,C00141,P0063,2026-09-14 07:45:53,1,4373.66,NET_BANKING
SS2026091400781,S014,C00305,P0070,2026-09-14 07:52:37,4,19108.32,CARD
SS2026091400782,S004,C00142,P0034,2026-09-14 11:52:08,1,442.16,UPI
SS2026091400783,S007,C00376,P0087,2026-09-14 18:22:09,5,5605.75,UPI
SS2026091400784,S026,C00252,P0040,2026-09-14 22:32:55,5,8583.1,UPI
SS2026091400785,S012,C00347,P0058,2026-09-14 09:55:28,4,4059.28,UPI
SS2026091400786,S022,C00243,P0077,2026-09-14 04:59:31,1,1122.93,CARD
SS2026091400787,S022,C00217,P0043,2026-09-14 23:54:19,2,5761.48,WALLET
SS2026091400788,S025,C00040,P0087,2026-09-14 01:14:44,3,11872.17,WALLET
SS2026091400789,S027,C00410,P0035,2026-09-14 03:45:30,1,4951.28,WALLET
SS2026091400790,S015,C00227,P0039,2026-09-14 14:33:28,5,20410.55,WALLET
SS2026091400791,S024,C00385,P0066,2026-09-14 10:32:55,5,17806.1,NET_BANKING
SS2026091400792,S016,C00377,P0033,2026-09-14 01:26:18,2,6606.22,CASH
SS2026091400793,S008,C00146,P0011,2026-09-14 18:28:45,4,4719.2,CARD
SS2026091400794,S026,C00118,P0091,2026-09-14 04:35:30,3,4830.72,CARD
SS2026091400795,S010,C00471,P0067,2026-09-14 07:51:16,2,6064.48,CARD
SS2026091400796,S028,C00167,P0048,2026-09-14 10:04:09,4,5589.76,CARD
SS2026091400797,S007,C00193,P0067,2026-09-14 03:17:02,5,20122.65,UPI
SS2026091400798,S019,C00193,P0099,2026-09-14 03:51:51,5,6039.35,NET_BANKING
SS2026091400799,S012,C00184,P0020,2026-09-14 22:44:42,2,7826.7,WALLET
SS2026091400800,S012,C00419,P0072,2026-09-14 09:57:12,2,9580.66,NET_BANKING
SS2026091400801,S020,C00245,P0066,2026-09-14 21:37:33,4,5166.0,NET_BANKING
SS2026091400802,S003,C00287,P0043,2026-09-14 17:35:05,3,4905.9,CARD
SS2026091400803,S026,C00053,P0093,2026-09-14 04:32:43,1,4165.67,WALLET
SS2026091400804,S023,C00349,P0066,2026-09-14 11:49:22,1,1971.93,NET_BANKING
SS2026091400805,S005,C00332,P0069,2026-09-14 03:16:21,1,4061.65,CARD
SS2026091400806,S005,C00339,P0006,2026-09-14 10:28:13,1,1692.58,CASH
SS2026091400807,S005,C00497,P0017,2026-09-14 08:06:03,5,1030.75,UPI
SS2026091400808,S007,C00013,P0058,2026-09-14 05:27:28,2,5424.1,NET_BANKING
SS2026091400809,S005,C00319,P0082,2026-09-14 14:06:23,1,4340.75,WALLET
SS2026091400810,S020,C00001,P0064,2026-09-14 22:50:15,4,12708.72,UPI
SS2026091400811,S002,C00302,P0068,2026-09-14 04:37:44,5,23411.45,UPI
SS2026091400812,S017,C00047,P0023,2026-09-14 23:21:53,2,9622.82,WALLET
SS2026091400813,S004,C00368,P0075,2026-09-14 14:22:08,4,17072.68,CASH
SS2026091400814,S022,C00189,P0043,2026-09-14 09:07:53,4,17132.44,UPI
SS2026091400815,S006,C00081,P0098,2026-09-14 08:26:14,1,1550.84,CASH
SS2026091400816,S014,C00233,P0054,2026-09-14 10:55:54,1,998.44,UPI
SS2026091400817,S023,C00416,P0006,2026-09-14 13:04:57,3,10495.95,UPI
SS2026091400818,S013,C00004,P0090,2026-09-14 07:42:36,3,12886.11,CASH
SS2026091400819,S015,C00075,P0006,2026-09-14 03:49:08,3,2234.88,UPI
SS2026091400820,S012,C00152,P0089,2026-09-14 02:55:32,2,5797.24,UPI
SS2026091400821,S021,C00043,P0069,2026-09-14 16:15:41,1,4934.88,WALLET
SS2026091400822,S015,C00492,P0027,2026-09-14 09:49:08,2,3590.8,WALLET
SS2026091400823,S009,C00276,P0011,2026-09-14 17:21:52,3,13997.43,NET_BANKING
SS2026091400824,S008,C00002,P0007,2026-09-14 20:03:33,5,21531.55,NET_BANKING
SS2026091400825,S024,C00114,P0094,2026-09-14 05:09:56,3,2528.37,CASH
SS2026091400826,S014,C00375,P0095,2026-09-14 11:13:14,1,1231.49,CARD
SS2026091400827,S029,C00175,P0068,2026-09-14 22:17:57,3,3140.61,WALLET
SS2026091400828,S021,C00294,P0051,2026-09-14 23:19:41,4,6916.84,CARD
SS2026091400829,S015,C00359,P0001,2026-09-14 18:04:39,5,21953.2,NET_BANKING
SS2026091400830,S026,C00277,P0054,2026-09-14 09:16:53,2,9065.5,CASH
SS2026091400831,S029,C00097,P0039,2026-09-14 03:11:46,1,3425.99,WALLET
SS2026091400832,S016,C00415,P0100,2026-09-14 15:25:12,4,15430.16,UPI
SS2026091400833,S001,C00371,P0049,2026-09-14 04:02:00,3,9954.75,NET_BANKING
SS2026091400834,S007,C00338,P0001,2026-09-14 03:21:09,4,13602.52,CASH
SS2026091400835,S009,C00403,P0100,2026-09-14 18:59:14,4,11939.72,CASH
SS2026091400836,S016,C00239,P0010,2026-09-14 20:56:29,2,4595.2,UPI
SS2026091400837,S017,C00371,P0053,2026-09-14 02:00:49,5,14220.55,CARD
SS2026091400838,S002,C00384,P0042,2026-09-14 22:20:59,4,9862.04,CARD
SS2026091400839,S027,C00456,P0058,2026-09-14 00:30:15,3,2040.06,NET_BANKING
SS2026091400840,S024,C00082,P0096,2026-09-14 17:21:43,2,9040.1,CARD
SS2026091400841,S020,C00346,P0018,2026-09-14 18:38:05,3,13722.78,NET_BANKING
SS2026091400842,S020,C00399,P0030,2026-09-14 05:31:56,3,8315.82,NET_BANKING
SS2026091400843,S016,C00388,P0015,2026-09-14 07:35:29,2,8111.38,CASH
SS2026091400844,S005,C00273,P0009,2026-09-14 21:13:04,4,9608.28,CASH
SS2026091400845,S011,C00321,P0056,2026-09-14 02:22:03,5,6268.85,NET_BANKING
SS2026091400846,S014,C00327,P0001,2026-09-14 19:14:59,1,1687.76,CARD
SS2026091400847,S018,C00230,P0086,2026-09-14 01:33:23,5,12846.3,CARD
SS2026091400848,S007,C00105,P0083,2026-09-14 03:42:09,1,3299.27,CARD
SS2026091400849,S022,C00422,P0062,2026-09-14 07:04:09,5,11392.8,CARD
SS2026091400850,S014,C00381,P0092,2026-09-14 00:02:07,3,6209.61,CASH
SS2026091400851,S028,C00329,P0019,2026-09-14 15:14:32,5,20457.55,NET_BANKING
SS2026091400852,S005,C00349,P0054,2026-09-14 18:11:47,2,9007.8,NET_BANKING
SS2026091400853,S016,C00017,P0028,2026-09-14 00:46:37,3,586.47,UPI
SS2026091400854,S007,C00029,P0020,2026-09-14 11:50:55,1,2882.72,CASH
SS2026091400855,S023,C00405,P0010,2026-09-14 01:20:12,3,1879.62,CASH
SS2026091400856,S013,C00110,P0088,2026-09-14 21:43:40,2,416.18,NET_BANKING
SS2026091400857,S029,C00009,P0031,2026-09-14 00:23:05,3,9045.42,CASH
SS2026091400858,S023,C00319,P0055,2026-09-14 14:39:06,1,3082.51,CARD
SS2026091400859,S029,C00267,P0034,2026-09-14 04:30:43,3,11679.21,WALLET
SS2026091400860,S029,C00248,P0031,2026-09-14 11:01:40,1,4808.17,CARD
SS2026091400861,S020,C00183,P0083,2026-09-14 17:07:47,3,2245.32,CASH
SS2026091400862,S017,C00339,P0071,2026-09-14 00:51:03,4,10666.32,UPI
SS2026091400863,S020,C00169,P0063,2026-09-14 07:28:51,5,16795.2,NET_BANKING
SS2026091400864,S030,C00316,P0024,2026-09-14 01:25:11,5,2734.9,CARD
SS2026091400865,S018,C00263,P0084,2026-09-14 00:04:45,5,6678.3,CASH
SS2026091400866,S022,C00089,P0071,2026-09-14 15:00:38,3,12361.77,CARD
SS2026091400867,S003,C00127,P0007,2026-09-14 09:04:21,2,4816.46,NET_BANKING
SS2026091400868,S001,C00139,P0023,2026-09-14 08:41:10,2,3275.36,WALLET
SS2026091400869,S026,C00409,P0034,2026-09-14 20:39:59,5,620.05,UPI
SS2026091400870,S008,C00224,P0039,2026-09-14 02:11:31,5,7877.2,CASH
SS2026091400871,S013,C00220,P0029,2026-09-14 12:49:54,4,9624.6,NET_BANKING
SS2026091400872,S030,C00311,P0041,2026-09-14 19:25:35,1,967.12,UPI
SS2026091400873,S004,C00101,P0021,2026-09-14 20:39:11,2,2653.94,CASH
SS2026091400874,S020,C00109,P0062,2026-09-14 10:00:36,1,2011.81,WALLET
SS2026091400875,S017,C00128,P0043,2026-09-14 04:32:44,4,14596.6,CASH
SS2026091400876,S030,C00412,P0089,2026-09-14 03:46:02,3,8399.34,CASH
SS2026091400877,S011,C00088,P0087,2026-09-14 20:49:50,4,19393.76,WALLET
SS2026091400878,S030,C00197,P0059,2026-09-14 17:00:29,5,19572.15,UPI
SS2026091400879,S015,C00396,P0067,2026-09-14 17:32:30,4,4838.4,CASH
SS2026091400880,S021,C00247,P0073,2026-09-14 13:26:38,1,1711.97,NET_BANKING
SS2026091400881,S024,C00049,P0035,2026-09-14 01:42:12,4,13784.04,CASH
SS2026091400882,S010,C00090,P0054,2026-09-14 03:40:59,5,3806.7,CARD
SS2026091400883,S014,C00074,P0013,2026-09-14 11:43:23,1,1791.06,WALLET
SS2026091400884,S020,C00470,P0006,2026-09-14 04:13:27,1,3419.18,NET_BANKING
SS2026091400885,S022,C00213,P0013,2026-09-14 21:56:22,3,9402.9,CASH
SS2026091400886,S010,C00159,P0047,2026-09-14 03:23:56,3,6976.53,CARD
SS2026091400887,S013,C00218,P0059,2026-09-14 02:19:04,3,909.12,NET_BANKING
SS2026091400888,S023,C00420,P0045,2026-09-14 06:18:59,3,9444.33,CARD
SS2026091400889,S026,C00363,P0063,2026-09-14 23:35:01,3,2180.01,NET_BANKING
SS2026091400890,S018,C00083,P0083,2026-09-14 05:35:03,5,9797.05,WALLET
SS2026091400891,S013,C00451,P0011,2026-09-14 01:08:13,2,7515.78,CARD
SS2026091400892,S014,C00286,P0095,2026-09-14 20:23:49,1,3155.89,WALLET
SS2026091400893,S017,C00343,P0037,2026-09-14 19:57:53,5,14702.6,CASH
SS2026091400894,S008,C00495,P0015,2026-09-14 12:46:13,4,14584.88,WALLET
SS2026091400895,S012,C00421,P0014,2026-09-14 15:48:24,2,2965.6,UPI
SS2026091400896,S007,C00314,P0021,2026-09-14 09:39:55,5,20459.95,UPI
SS2026091400897,S011,C00399,P0004,2026-09-14 14:12:06,5,21696.0,WALLET
SS2026091400898,S005,C00334,P0086,2026-09-14 06:26:14,5,18882.45,CARD
SS2026091400899,S006,C00025,P0055,2026-09-14 14:34:01,4,17166.08,UPI
SS2026091400900,S024,C00265,P0098,2026-09-14 06:15:09,3,6022.35,CASH
SS2026091400901,S015,C00226,P0093,2026-09-14 22:36:17,5,16526.6,UPI
SS2026091400902,S027,C00023,P0082,2026-09-14 21:48:14,2,7424.42,NET_BANKING
SS2026091400903,S005,C00207,P0066,2026-09-14 19:50:31,1,1719.43,WALLET
SS2026091400904,S001,C00297,P0078,2026-09-14 02:25:49,1,3021.73,NET_BANKING
SS2026091400905,S001,C00181,P0015,2026-09-14 01:17:36,3,7410.15,UPI
SS2026091400906,S010,C00090,P0047,2026-09-14 15:56:43,4,17776.28,WALLET
SS2026091400907,S025,C00137,P0021,2026-09-14 16:47:13,3,8307.48,WALLET
SS2026091400908,S018,C00235,P0060,2026-09-14 06:06:33,2,1175.82,UPI
SS2026091400909,S006,C00225,P0041,2026-09-14 22:36:41,1,2831.14,NET_BANKING
SS2026091400910,S014,C00368,P0056,2026-09-14 06:36:09,4,491.96,CARD
SS2026091400911,S024,C00050,P0028,2026-09-14 09:17:39,4,14901.28,WALLET
SS2026091400912,S020,C00091,P0098,2026-09-14 04:16:49,3,12507.03,CARD
SS2026091400913,S006,C00356,P0040,2026-09-14 06:38:58,5,11774.65,WALLET
SS2026091400914,S017,C00448,P0031,2026-09-14 16:48:02,1,4513.02,CARD
SS2026091400915,S027,C00266,P0067,2026-09-14 13:57:50,5,9736.15,CASH
SS2026091400916,S003,C00348,P0038,2026-09-14 16:10:34,3,7755.21,CARD
SS2026091400917,S015,C00160,P0090,2026-09-14 14:25:28,1,2406.01,CASH
SS2026091400918,S015,C00361,P0013,2026-09-14 13:47:11,5,13876.55,UPI
SS2026091400919,S008,C00435,P0088,2026-09-14 03:16:52,5,3422.85,WALLET
SS2026091400920,S024,C00024,P0076,2026-09-14 12:04:21,1,3382.24,CARD
SS2026091400921,S016,C00067,P0083,2026-09-14 09:41:05,2,180.76,CARD
SS2026091400922,S020,C00387,P0066,2026-09-14 06:05:03,1,4458.85,CARD
SS2026091400923,S008,C00175,P0082,2026-09-14 19:14:11,1,4648.08,CASH
SS2026091400924,S017,C00287,P0057,2026-09-14 06:47:51,1,1706.74,NET_BANKING
SS2026091400925,S026,C00267,P0030,2026-09-14 09:36:57,5,4562.45,CARD
SS2026091400926,S028,C00234,P0065,2026-09-14 18:48:29,4,10333.8,NET_BANKING
SS2026091400927,S006,C00397,P0078,2026-09-14 12:47:40,1,1268.02,CARD
SS2026091400928,S010,C00042,P0073,2026-09-14 12:56:25,4,948.8,NET_BANKING
SS2026091400929,S009,C00243,P0074,2026-09-14 09:43:25,1,2593.71,NET_BANKING
SS2026091400930,S028,C00491,P0023,2026-09-14 11:52:05,1,3794.67,NET_BANKING
SS2026091400931,S020,C00115,P0012,2026-09-14 20:40:50,5,23953.05,WALLET
SS2026091400932,S029,C00240,P0031,2026-09-14 03:43:26,4,2444.76,UPI
SS2026091400933,S001,C00483,P0013,2026-09-14 15:36:58,5,15934.2,CARD
SS2026091400934,S005,C00182,P0098,2026-09-14 19:14:58,2,5961.66,CARD
SS2026091400935,S026,C00204,P0037,2026-09-14 03:09:10,3,4161.6,NET_BANKING
SS2026091400936,S024,C00178,P0039,2026-09-14 08:29:07,5,3673.05,WALLET
SS2026091400937,S015,C00083,P0053,2026-09-14 10:40:56,1,4826.65,CARD
SS2026091400938,S021,C00306,P0060,2026-09-14 22:54:32,1,2271.5,WALLET
SS2026091400939,S022,C00042,P0044,2026-09-14 01:55:20,5,22117.55,NET_BANKING
SS2026091400940,S015,C00471,P0058,2026-09-14 18:06:34,4,5633.72,WALLET
SS2026091400941,S021,C00111,P0097,2026-09-14 12:22:32,2,8476.7,CASH
SS2026091400942,S009,C00103,P0099,2026-09-14 20:11:17,1,3314.7,CASH
SS2026091400943,S003,C00086,P0026,2026-09-14 20:54:14,5,11204.65,CASH
SS2026091400944,S025,C00314,P0080,2026-09-14 18:33:27,2,4264.28,CASH
SS2026091400945,S013,C00014,P0034,2026-09-14 03:23:40,1,1544.98,CARD
SS2026091400946,S004,C00397,P0020,2026-09-14 12:04:43,5,2970.8,WALLET
SS2026091400947,S017,C00285,P0049,2026-09-14 13:34:50,2,8540.82,WALLET
SS2026091400948,S030,C00215,P0035,2026-09-14 16:01:05,4,9228.72,UPI
SS2026091400949,S007,C00144,P0081,2026-09-14 23:48:21,2,486.2,NET_BANKING
SS2026091400950,S004,C00351,P0041,2026-09-14 20:23:32,3,10824.87,UPI
SS2026091400951,S026,C00127,P0081,2026-09-14 16:32:07,4,14110.24,UPI
SS2026091400952,S019,C00379,P0090,2026-09-14 13:33:04,3,8141.64,CASH
